id,district,building_area,total_price,log_price,predicted_log_price,residual
4408,มีนบุรี,105.0,655000.0,13.39239204133378,14.834880239310822,-1.4424881979770419
1788,พระโขนง,378.0,25000000.0,17.034386422832473,15.670967058480631,1.3634193643518415
2685,คลองสามวา,130.5,1178000.0,13.979329492089743,15.32471894909048,-1.3453894570007368
5174,ประเวศ,142.04,718000.0,13.484226240787052,14.767740681319344,-1.2835144405322918
4328,บางพลัด,45.5,560000.0,13.235693848424024,14.477009979308544,-1.2413161308845204
1740,บางกะปิ,109.0,19828369.0,16.802624298428626,15.684967408494085,1.1176568899345405
7585,บางกอกน้อย,145.54,9000000.0,16.012735246411598,14.975075432076611,1.0376598143349867
2771,ทวีวัฒนา,28.7,909000.0,13.720101473269022,14.732856271528268,-1.0127547982592464
6643,พระโขนง,243.5,16803000.0,16.63706805937326,15.64561684919497,0.9914512101782886
4297,พระโขนง,274.75,4092000.0,15.2245446504329,16.1852112539303,-0.9606666034974012
4551,ราษฎร์บูรณะ,308.0,2182000.0,14.59575290367019,15.531218997957609,-0.9354660942874187
6905,สะพานสูง,469.24,45000000.0,17.622173069956816,16.706441145134367,0.9157319248224489
7388,บางกะปิ,201.0,2481000.0,14.724172665737138,15.632322054626647,-0.9081493888895089
590,พระโขนง,204.0,2154000.0,14.582837600950917,15.487856006393912,-0.9050184054429948
6772,บางเขน,344.45,33000000.0,17.312018149733785,16.407112251231904,0.9049058985018803
4648,มีนบุรี,158.09,1675000.0,14.331324320256051,15.218368461695478,-0.8870441414394268
6142,ลาดกระบัง,184.8,6597000.0,15.70212570978905,16.584099103911395,-0.8819733941223458
4575,ภาษีเจริญ,77.0,680000.0,13.429849547739444,14.302348897529132,-0.8724993497896882
2209,ราษฎร์บูรณะ,266.0,11900000.0,16.29204904211537,15.423064463356459,0.8689845787589103
377,หนองจอก,77.0,920000.0,13.732130035981154,14.600827923942889,-0.8686978879617353
1419,หนองจอก,81.81,970000.0,13.785052381406869,14.637828442869328,-0.8527760614624587
5495,พระโขนง,72.0,700000.0,13.45883704259595,14.300269921780364,-0.8414328791844135
3874,พระโขนง,115.0,6000000.0,15.607270193858982,14.76832386191671,0.8389463319422727
2426,ลาดกระบัง,90.0,620000.0,13.3374763699232,14.16699398524993,-0.8295176153267292
4567,มีนบุรี,148.0,1757000.0,14.379118936321035,15.199499256594098,-0.8203803202730633
140,หนองจอก,85.0,600000.0,13.304686600863562,14.124485420711242,-0.81979881984768
5105,ลาดกระบัง,156.0,1700000.0,14.346139397261565,15.16171316014555,-0.8155737628839859
1536,ลาดกระบัง,154.0,4852000.0,15.394901755146634,16.205232034706203,-0.8103302795595688
471,หนองจอก,118.0,833000.0,13.632790121628451,14.434244917022854,-0.8014547953944025
8280,จตุจักร,352.91,36859000.0,17.42261040728848,16.624273070570755,0.7983373367177258
443,หนองจอก,79.6,800000.0,13.592368256649284,14.388772811443205,-0.7964045547939218
5066,บางกะปิ,166.0,2100000.0,14.557448378884015,15.351327576504815,-0.7938791976208002
983,คลองสามวา,122.25,6000000.0,15.607270193858982,14.815083276791093,0.7921869170678892
3518,หนองจอก,109.4,800000.0,13.592368256649284,14.382432936063173,-0.7900646794138897
372,หนองจอก,67.25,800000.0,13.592368256649284,14.377479243169873,-0.7851109865205892
4330,ลาดพร้าว,128.0,1140000.0,13.946539697563276,14.723925240133646,-0.7773855425703697
7339,ทุ่งครุ,206.0,13070000.0,16.385830162111496,15.609911524877443,0.775918637234053
1655,พระโขนง,144.0,1576000.0,14.270401183917526,15.04579393572898,-0.7753927518114541
8250,บางกอกน้อย,220.94,11160000.0,16.22784660452317,15.460667199398358,0.7671794051248106
1742,บางขุนเทียน,256.0,1650000.0,14.316286451937186,15.08151438534935,-0.765227933412163
1518,บางเขน,568.1,24357000.0,17.008329881568653,16.248239958490462,0.7600899230781906
1501,ธนบุรี,124.25,1485000.0,14.210926003619385,14.968921484964623,-0.7579954813452385
8140,คลองสามวา,127.5,1900000.0,14.45736497045232,15.2148893868643,-0.7575244164119805
8351,พระโขนง,100.77,1205000.0,14.001990954782066,14.759494876380213,-0.757503921598147
4372,ลาดกระบัง,142.8,1180000.0,13.981025843899115,14.737130544520463,-0.7561047006213482
8107,ราษฎร์บูรณะ,132.0,1759000.0,14.380256592224367,15.128605951799779,-0.7483493595754123
4774,ราษฎร์บูรณะ,200.0,1445000.0,14.183620571569953,14.93083318622917,-0.7472126146592171
4405,ราษฎร์บูรณะ,162.0,1700000.0,14.346139397261565,15.091591350939959,-0.7454519536783941
2618,จตุจักร,287.15,11290000.0,16.2394280246998,15.498029692522872,0.7413983321769297
1743,บางขุนเทียน,256.0,1690000.0,14.340239678615058,15.08151438534935,-0.7412747067342913
1776,สายไหม,318.0,13000000.0,16.380459992348886,15.641726752948806,0.7387332394000801
1296,จตุจักร,123.5,4846000.0,15.393664386714343,14.656581994368448,0.7370823923458953
4375,ลาดกระบัง,118.25,790000.0,13.579789490265188,14.309137350921285,-0.7293478606560964
8197,ดอนเมือง,446.0,30000000.0,17.216707972959764,16.491210802378532,0.7254971705812316
2127,หนองจอก,117.0,820000.0,13.617060838751888,14.337382683341776,-0.720321844589888
2410,ภาษีเจริญ,125.0,1276000.0,14.059241526585625,14.766593443889752,-0.7073519173041269
6387,บึงกุ่ม,158.0,2900000.0,14.88022163978423,15.587090798510125,-0.7068691587258957
8198,จตุจักร,105.5,4600000.0,15.341567078850604,14.634976689371275,0.7065903894793291
203,บางซื่อ,107.75,1365000.0,14.126665719201661,14.832625862508802,-0.7059601433071414
7957,ลาดกระบัง,82.0,749000.0,13.52649559761195,14.230128594333491,-0.7036329967215416
6414,ภาษีเจริญ,280.9,3530000.0,15.07680871219556,15.779953044923925,-0.7031443327283657
385,หนองจอก,67.75,900000.0,13.710151153416941,14.41226657114746,-0.7021154177305196
6999,พระโขนง,292.0,13441000.0,16.41382036945251,15.712362968921104,0.7014574005314049
3151,ภาษีเจริญ,291.8,2300000.0,14.648420115681892,15.345595984389764,-0.6971758687078715
4172,บางขุนเทียน,184.0,1900000.0,14.45736497045232,15.154129166363106,-0.6967641959107862
2301,ตลิ่งชัน,310.5,5972000.0,15.602592605089296,16.29705646325412,-0.6944638581648235
4087,หนองจอก,57.0,700000.0,13.45883704259595,14.144370199541733,-0.6855331569457821
419,หนองจอก,97.0,750000.0,13.527829818844937,14.212499954848013,-0.684670136003076
3997,สายไหม,84.0,1490000.0,14.214287349062356,14.898654328709176,-0.6843669796468195
7642,มีนบุรี,229.0,14089000.0,16.46090498001277,15.777250034429972,0.6836549455827985
5784,หนองจอก,136.0,900000.0,13.710151153416941,14.391887282035796,-0.681736128618855
5209,พระโขนง,90.0,1056000.0,13.869999690217593,14.550329405131626,-0.6803297149140324
2471,จตุจักร,349.61,12000000.0,16.300417291085605,15.620969700738195,0.6794475903474098
3805,สายไหม,128.5,5623000.0,15.542376065115333,14.869360264664106,0.6730158004512266
7917,พระโขนง,141.9,6830000.0,15.736835377959846,15.063913766538006,0.6729216114218399
2677,พระโขนง,86.0,2376200.0,14.681013551846233,15.353147890309634,-0.6721343384634011
4578,หนองจอก,72.0,550000.0,13.217675375388819,13.887850674716498,-0.6701752993276795
1575,หนองแขม,201.0,2202000.0,14.604877050397265,15.273824176290853,-0.6689471258935882
8278,หนองจอก,166.27,1440000.0,14.180154365996387,14.848285558586653,-0.6681311925902662
5349,ลาดกระบัง,108.0,831000.0,13.630386277206295,14.293689718748736,-0.6633034415424408
4365,ภาษีเจริญ,128.0,1619000.0,14.297319850324806,14.96009859425147,-0.6627787439266637
4901,บึงกุ่ม,106.44,1100000.0,13.910821646859095,14.572383209423004,-0.6615615625639091
5294,หนองจอก,73.0,650000.0,13.384729180332174,14.045699609748977,-0.6609704294168033
885,บางขุนเทียน,240.0,2440000.0,14.707509007105367,15.367678348936066,-0.6601693418306986
2827,บางเขน,540.15,16812000.0,16.637603534588465,15.979504192850008,0.6580993417384562
367,หนองจอก,88.65,1000000.0,13.815511557963774,14.473531298867753,-0.6580197409039794
5284,หนองจอก,91.0,800000.0,13.592368256649284,14.24970991969817,-0.6573416630488857
4402,หนองจอก,114.5,705000.0,13.465954500233115,14.123110235495103,-0.6571557352619877
5213,บางกะปิ,92.0,1100000.0,13.910821646859095,14.567030657806157,-0.6562090109470624
2512,บางแค,193.5,11000000.0,16.213405921671733,15.560303782556751,0.6531021391149814
1334,คลองสามวา,98.0,5500000.0,15.520258832020865,14.867219184522387,0.6530396474984776
3265,ราษฎร์บูรณะ,79.5,996000.0,13.811503540582295,14.464307547075283,-0.6528040064929872
401,บางขุนเทียน,112.5,1900000.0,14.45736497045232,15.10808309020776,-0.6507181197554406
2629,บางขุนเทียน,186.75,2134000.0,14.573509179447287,15.222170657664421,-0.648661478217134
3435,พญาไท,308.57,33078000.0,17.31437899703145,16.66845701730239,0.6459219797290601
8394,หนองจอก,80.0,1185000.0,13.98525417643287,14.62904105552837,-0.6437868790955008
355,บางบอน,124.25,1523000.0,14.236193288475901,14.878845615106458,-0.6426523266305573
6374,พระโขนง,325.0,24212000.0,17.002358977295547,16.361214049345755,0.6411449279497923
4718,ประเวศ,80.0,942000.0,13.755761615129062,14.394642021137177,-0.6388804060081146
5101,พระโขนง,63.0,3140000.0,14.959733676355723,14.321967307349048,0.637766369006675
